server_name,season,discord_id,username,combined_rank,combined_mmr,combined_games_played_pct,combined_wins,combined_losses,combined_win_pct,crewmate_rank,crewmate_mmr,crewmate_games_played_pct,crewmate_wins,crewmate_losses,crewmate_win_pct,impostor_rank,impostor_mmr,impostor_games_played_pct,impostor_wins,impostor_losses,impostor_win_pct
Among Us League,0,1020836153533943902,Zoro 69,58,952,100,106,57,65,82,948,82,101,33,75,45,956,18,5,24,17
Among Us League,0,222888584867217409,_dxni,203,755,100,11,13,46,168,841,79,11,8,58,253,669,21,0,5,0
Among Us League,0,828234034785943582,❦ jip ☆・。☆♪ ill ❦ 🍟ί𝓵ˡ ♧,104,877,100,28,15,65,84,948,84,27,9,75,125,806,16,1,6,14
Among Us League,0,332314295000104960,🍟ί𝓵ˡ ♧,27,1018,100,59,28,68,34,1069,80,55,15,79,40,968,20,4,13,24
Among Us League,0,179321382650249216,𝑀𝕣. 𝒿𝓊𝓋𝑒𝓃 [𝙛𝙭],75,922,100,40,24,63,127,888,86,37,18,67,47,956,14,3,6,33
Among Us League,0,1029497498621988974,𝔗𝔞𝔨𝔢𝔬𝔣𝔣_𝔰𝔵,71,930,100,44,16,73,28,1075,87,43,9,83,134,784,13,1,7,13
Among Us League,0,718171482236387343,𝕷𝖊𝖑𝖔𝖚𝖈𝖍🐐,118,860,100,67,42,61,111,907,82,65,24,73,117,814,18,2,18,10
Among Us League,1,355550706369036288,.roobi,59,919,100,86,35,71,94,911,84,83,19,81,42,927,16,3,16,16
Among Us League,1,393114976228999179,100k,49,933,100,23,11,68,27,1069,71,22,2,92,93,796,29,1,9,10
Among Us League,1,801236633029574657,125.5,55,924,100,43,17,72,74,940,83,41,9,82,47,909,17,2,8,20
Among Us League,1,476202063387295745,9catowesme$700 [𝙛𝙭] (lexmade),74,883,100,179,98,65,141,832,76,169,42,80,40,935,24,10,56,15
Among Us League,1,401300571077869568,A.V,65,906,100,19,5,79,60,974,92,18,4,82,68,837,8,1,1,50
Among Us League,1,664219598383611916,Aki (BetterthanIAMDEAD),37,973,100,70,31,69,67,961,80,66,15,81,28,985,20,4,16,20
Among Us League,1,500710205185851412,Attorney,91,840,100,5,2,71,136,841,71,4,1,80,66,838,29,1,1,50
Among Us League,1,886304632085811251,Azu,75,880,100,40,27,60,88,924,75,38,12,76,69,836,25,2,15,12
Among Us League,1,1057155611948752967,Azure,83,859,100,7,2,78,110,879,78,6,1,86,65,839,22,1,1,50
Among Us League,1,940910501645406218,a!ko [𝙛𝙭] #JuvenLoveAlways,17,1048,100,140,61,70,57,979,79,129,30,81,4,1116,21,11,31,26
Among Us League,1,108165660307099648,bellaishungry,88,849,100,14,4,78,44,1014,83,14,1,93,200,685,17,0,3,0
Among Us League,1,978942276590006272,bern,52,929,100,34,22,61,80,930,71,31,9,78,41,928,29,3,13,19
Among Us League,1,921523067140833320,Berry,45,952,100,158,67,70,101,904,82,150,34,82,27,1000,18,8,33,20
Among Us League,1,512498221785022464,Bill,100,821,100,8,0,100,73,942,100,8,0,100,104,700,0,0,0,0
Among Us League,1,159294029224345600,boredom1,48,935,100,105,56,65,122,855,79,99,28,78,21,1014,21,6,28,18
Among Us League,1,461585729932492800,BRICEAG GL (stef),155,757,100,6,6,50,143,827,75,6,3,67,196,687,25,0,3,0
Among Us League,1,588783212696829952,bt08,69,890,100,9,0,100,77,937,89,8,0,100,60,844,11,1,0,100
Among Us League,1,355135708903637002,carabear,42,963,100,94,43,69,115,869,82,88,24,79,15,1056,18,6,19,24
Among Us League,1,563566855848067095,clarity,221,564,100,118,50,70,222,590,79,110,22,83,222,538,21,8,28,22
Among Us League,1,921617092594241566,cln,38,972,100,262,113,70,82,929,81,249,54,82,20,1015,19,13,59,18
Among Us League,1,373775800568119296,Collusion,31,989,100,163,75,68,78,936,79,153,36,81,17,1042,21,10,39,20
Among Us League,1,172562633935814656,D6vman,47,936,100,103,42,71,34,1044,83,101,19,84,75,828,17,2,23,8
Among Us League,1,500058687218647042,dabagraham,222,563,100,191,92,67,225,531,80,183,43,81,218,595,20,8,49,14
Among Us League,1,756593242539163900,Daniel A ⥑Ðior⥏,28,995,100,53,16,77,92,916,86,48,11,81,11,1075,14,5,5,50
Among Us League,1,569327749207031808,Day,96,832,100,28,23,55,120,863,76,27,12,69,90,801,24,1,11,8
Among Us League,1,294050178061828096,decode98,16,1052,100,66,25,73,38,1033,79,61,11,85,12,1071,21,5,14,26
Among Us League,1,933040979349483611,defayant,12,1073,100,96,33,74,37,1037,78,87,14,86,5,1109,22,9,19,32
Among Us League,1,967796483007053885,Django,95,835,100,88,33,73,22,1082,83,88,12,88,220,588,17,0,21,0
Among Us League,1,953863449203572746,dolli,80,863,100,25,12,68,90,920,86,24,8,75,87,806,14,1,4,20
Among Us League,1,140605103198568448,drk,111,806,100,12,6,67,86,926,83,12,3,80,197,686,17,0,3,0
Among Us League,1,585538346718068906,Ekko ⥑Ðior⥏ #teammina,2,1158,100,207,73,74,2,1265,81,197,30,87,16,1051,19,10,43,19
Among Us League,1,469113618651283456,Fear [✩],226,529,100,43,16,73,223,585,76,40,5,89,225,473,24,3,11,21
Among Us League,1,754200297018097745,fho ツ #teamShmurdda,108,811,100,21,10,68,65,964,84,21,5,81,210,658,16,0,5,0
Among Us League,1,633035206726778900,flame3493,15,1062,100,137,54,72,8,1154,79,132,18,88,33,971,21,5,36,12
Among Us League,1,483797556682424321,flippa0,5,1112,100,196,66,75,6,1168,82,185,29,86,14,1056,18,11,37,23
Among Us League,1,639578389904097293,food,6,1106,100,132,42,76,13,1110,79,120,17,88,6,1101,21,12,25,32
Among Us League,1,721932813955366994,freakrusty,77,871,100,29,19,60,49,1002,71,28,6,82,97,740,29,1,13,7
Among Us League,1,179700755261947904,fumba,53,927,100,40,19,68,59,976,80,38,9,81,55,877,20,2,10,17
Among Us League,1,297129124756062208,Grandpa,9,1079,100,123,49,72,10,1153,78,117,18,87,24,1006,22,6,31,16
Among Us League,1,756809996188123197,hec {Girls 💕 Me} ⥑Ðior⥏,13,1073,100,243,95,72,23,1080,79,226,41,85,13,1066,21,17,54,24
Among Us League,1,766781264384229408,Holy,99,829,100,15,4,79,63,965,95,15,3,83,170,693,5,0,1,0
Among Us League,1,296149529387073536,Hydrenixx,102,820,100,48,28,63,121,861,80,47,14,77,95,778,20,1,14,7
Among Us League,1,246709866335305738,icy [𝙛𝙭] (Crewmate),33,980,100,68,21,76,53,984,90,65,15,81,30,976,10,3,6,33
Among Us League,1,493525800205942784,Italia[Æ],84,855,100,69,40,63,46,1009,74,68,13,84,102,700,26,1,27,4
Among Us League,1,486052174883717120,ItsZe [𝙛𝙭],89,849,100,19,4,83,45,1010,91,19,2,90,194,687,9,0,2,0
Among Us League,1,822555118430847047,I AM MARK,97,831,100,23,17,58,140,832,78,21,10,68,74,830,23,2,7,22
Among Us League,1,291648695349280768,Jack Goggins,30,993,100,39,15,72,58,977,78,35,7,83,23,1009,22,4,8,33
Among Us League,1,223670506564354048,jaspersomething,27,1004,100,181,76,70,18,1088,80,174,32,84,44,920,20,7,44,14
Among Us League,1,404741032194998272,Jcplayz,43,961,100,28,7,80,14,1110,77,27,0,100,84,813,23,1,7,13
Among Us League,1,722881874975916143,Jessie,187,728,100,5,7,42,180,768,83,5,5,50,189,688,17,0,2,0
Among Us League,1,500058687218647042,JLA,79,865,100,19,2,90,40,1028,100,19,2,90,100,702,0,0,0,0
Among Us League,1,921523067140833320,jonteau,11,1076,100,120,56,68,5,1180,76,114,19,86,32,972,24,6,37,14
Among Us League,1,499782325098381323,Juice WRLD,64,911,100,91,40,69,51,998,84,89,21,81,77,824,16,2,19,10
Among Us League,1,383095629166936068,kate,19,1043,100,123,55,69,26,1070,78,117,22,84,19,1016,22,6,33,15
Among Us League,1,488400699709849611,KEBAB 🍖,126,791,100,41,24,63,69,959,82,41,12,77,215,623,18,0,12,0
Among Us League,1,305177624685314050,kenny,92,839,100,16,5,76,48,1004,81,16,1,94,207,674,19,0,4,0
Among Us League,1,781089067223875605,KING OF RANKED,71,888,100,75,41,65,30,1062,75,74,13,85,99,714,25,1,28,3
Among Us League,1,280321842290491392,krunch,25,1020,100,160,68,70,20,1084,80,154,28,85,37,957,20,6,40,13
Among Us League,1,688384299275255811,Ksubi TOP 5,62,916,100,23,8,74,43,1016,84,22,4,85,81,816,16,1,4,20
Among Us League,1,664641156960747520,L33,219,652,100,36,7,84,157,811,88,35,3,92,223,492,12,1,4,20
Among Us League,1,939890590374572133,Law,220,632,100,233,68,77,146,823,82,223,24,90,226,442,18,10,44,19
Among Us League,1,1013144461179625503,Lowkeypsycho_,40,967,100,111,35,76,17,1092,84,109,13,89,62,841,16,2,22,8
Among Us League,1,619621729970421761,Maniac [𝙛𝙭],26,1013,100,275,114,71,21,1083,81,266,50,84,39,944,19,9,64,12
Among Us League,1,909891935345463377,Matty,56,922,100,96,52,65,70,955,78,93,22,81,52,888,22,3,30,9
Among Us League,1,261231168454787073,matt🏄 [𝙛𝙭] (#TEAMSWIFT),22,1032,100,62,23,73,56,979,82,57,13,81,9,1085,18,5,10,33
Among Us League,1,676981676357845012,Michael Shoemocker,225,543,100,209,77,73,226,488,81,193,40,83,217,597,19,16,37,30
Among Us League,1,204102752392052736,Midox,98,830,100,10,2,83,55,980,83,10,0,100,204,681,17,0,2,0
Among Us League,1,410665096264548352,missbeehaven,35,975,100,46,12,79,33,1044,86,44,6,88,48,906,14,2,6,25
Among Us League,1,153532055127326720,momo ✧,72,888,100,19,9,68,68,961,79,18,4,82,82,816,21,1,5,17
Among Us League,1,107649203991261184,motr,20,1043,100,152,56,73,28,1067,82,145,25,85,18,1019,18,7,31,18
Among Us League,1,522383349017477141,Mr.guildmage [𝙛𝙭],21,1036,100,123,43,74,31,1060,85,118,23,84,22,1011,15,5,20,20
Among Us League,1,165913500768665600,mynameswicked,41,966,100,46,25,65,41,1021,70,43,7,86,46,910,30,3,18,14
Among Us League,1,1050196232171163739,Naan,122,793,100,7,5,58,96,909,67,7,1,88,206,677,33,0,4,0
Among Us League,1,423102654080614401,nateoraderade,34,980,100,43,15,74,50,999,84,40,9,82,36,961,16,3,6,33
Among Us League,1,415666892976554015,nyed,70,889,100,17,8,68,64,964,76,16,3,84,83,814,24,1,5,17
Among Us League,1,895796048780480553,owen,86,852,100,53,26,67,62,971,78,52,10,84,98,732,22,1,16,6
Among Us League,1,423657183389941770,ped [𝙛𝙭],44,958,100,110,49,69,32,1059,81,107,22,83,58,857,19,3,27,10
Among Us League,1,549070823051362335,penguinsfan,50,930,100,28,7,80,39,1028,91,27,5,84,73,831,9,1,2,33
Among Us League,1,713488236609011795,Protagonist(Sen Sells Soul MMR),10,1078,100,77,21,79,9,1153,83,73,8,90,25,1003,17,4,13,24
Among Us League,1,946242844757205112,Road to Rank warrior [𝙛𝙭],7,1098,100,256,84,75,24,1078,85,244,46,84,3,1118,15,12,38,24
Among Us League,1,216266529828765696,robyn4840,78,865,100,18,10,64,95,910,82,17,6,74,79,820,18,1,4,20
Among Us League,1,425005972302462976,saigo.co,36,973,100,156,66,70,42,1021,82,152,30,84,43,925,18,4,36,10
Among Us League,1,289842169437618176,samis135,90,841,100,15,3,83,52,990,89,15,1,94,179,692,11,0,2,0
Among Us League,1,616359625297756172,Sandko,3,1150,100,127,44,74,4,1211,80,119,17,88,7,1089,20,8,27,23
Among Us League,1,770071397313282100,Schmittball,60,919,100,96,51,65,54,980,77,93,20,82,57,857,23,3,31,9
Among Us League,1,574008768858161165,scrmy,66,901,100,27,22,55,80,930,71,25,10,71,56,871,29,2,12,14
Among Us League,1,921523067140833320,Sen (Ban Ray),4,1147,100,317,134,70,7,1167,76,294,51,85,2,1126,24,23,83,22
Among Us League,1,420664546416394250,SeraphimOxalis,82,862,100,36,14,72,25,1075,80,36,4,90,213,649,20,0,10,0
Among Us League,1,663064315615772692,sharki901,23,1030,100,122,56,69,16,1096,78,117,22,84,34,965,22,5,34,13
Among Us League,1,709385723660337183,sharky,104,818,100,15,17,47,124,851,63,14,6,70,94,785,38,1,11,8
Among Us League,1,95691483201413120,Shawn (ǝpɐɯdıɾ),18,1047,100,117,45,72,12,1121,80,112,17,87,31,972,20,5,28,15
Among Us League,1,295918134156853252,smine running it down imp,39,970,100,156,72,68,123,852,80,145,38,79,8,1088,20,11,34,24
Among Us League,1,534910352362700811,Speer,57,921,100,34,14,71,36,1040,79,33,5,87,89,802,21,1,9,10
Among Us League,1,503963995808727041,sqorl ⓄⒼ (ǝpɐɯdıɾ),14,1063,100,88,33,73,3,1238,79,85,10,89,53,888,21,3,23,12
Among Us League,1,275257651590463490,StandWZag,46,941,100,29,7,81,29,1063,86,28,3,90,80,820,14,1,4,20
Among Us League,1,304975156227342336,Storm {family},32,986,100,61,18,77,11,1134,81,59,5,92,67,838,19,2,13,13
Among Us League,1,740846417467146290,Sunspot,29,993,100,63,26,71,47,1006,81,59,13,82,29,980,19,4,13,24
Among Us League,1,771112329021751366,sushiiii._,85,854,100,5,1,83,112,872,67,4,0,100,70,836,33,1,1,50
Among Us League,1,768496678272892939,teech,61,916,100,178,91,66,113,871,78,170,39,81,35,961,22,8,52,13
Among Us League,1,694600837695143977,TheDmingGuy,227,336,100,49,13,79,227,487,81,48,2,96,227,186,19,1,11,8
Among Us League,1,240999343518121984,thesameee,116,802,100,15,6,71,97,908,95,15,5,75,152,697,5,0,1,0
Among Us League,1,760253012240498718,ultimate_1091,93,837,100,233,126,65,164,793,77,223,54,81,54,881,23,10,72,12
Among Us League,1,733900580044668968,Versitrix,63,914,100,38,17,69,19,1084,76,37,5,88,96,743,24,1,12,8
Among Us League,1,737709879245930588,vibewness,58,919,100,86,41,68,75,940,80,83,19,81,50,899,20,3,22,12
Among Us League,1,484526091957043200,vila ツ #teamShmurdda,76,878,100,27,11,71,72,944,87,26,7,79,85,812,13,1,4,20
Among Us League,1,415210598322929667,volt,73,887,100,21,9,70,71,951,83,20,5,80,78,824,17,1,4,20
Among Us League,1,529765326632648726,why tf do u play among us pussy,68,892,100,56,25,69,107,893,83,54,13,81,51,890,17,2,12,14
Among Us League,1,844792575805620235,xpc ( -_•)︻デ═一,51,929,100,13,6,68,99,907,63,10,2,83,38,952,37,3,4,43
Among Us League,1,632985977438208056,XYZ (NICE ANGLE),94,835,100,4,2,67,132,843,50,3,0,100,76,828,50,1,2,33
Among Us League,1,963633629249011742,YEEZERS [𝙛𝙭],87,850,100,17,13,57,103,900,73,16,6,73,91,799,27,1,7,13
Among Us League,1,511602846634868756,yvonne,164,751,100,7,7,50,149,817,79,7,4,64,201,685,21,0,3,0
Among Us League,1,165376227014606848,zagwag,224,545,100,92,51,64,224,536,76,86,23,79,221,555,24,6,28,18
Among Us League,1,708233267345621013,zak,1,1282,100,219,57,79,1,1410,80,203,18,92,1,1154,20,16,39,29
Among Us League,1,1020836153533943902,Zoro 69,54,926,100,74,36,67,76,940,83,71,20,78,45,912,17,3,16,16
Among Us League,1,554489130013294611,! Eee,81,863,100,20,13,61,84,928,76,19,6,76,92,798,24,1,7,13
Among Us League,1,828234034785943582,❦ jip ☆・。☆♪ ill ❦ 🍟ί𝓵ˡ ♧,67,893,100,100,54,65,109,886,78,96,24,80,49,899,22,4,30,12
Among Us League,1,332314295000104960,🍟ί𝓵ˡ ♧,8,1087,100,69,22,76,15,1096,79,63,9,88,10,1077,21,6,13,32
Among Us League,1,179321382650249216,𝑀𝕣. 𝒿𝓊𝓋𝑒𝓃 [𝙛𝙭],24,1023,100,128,60,68,35,1043,77,120,25,83,26,1002,23,8,35,19
Among Us League,1,718171482236387343,𝕷𝖊𝖑𝖔𝖚𝖈𝖍🐐,157,756,100,70,36,66,89,924,81,70,16,81,219,589,19,0,20,0
Among Us League,2,355550706369036288,.roobi,21,968,100,74,26,74,12,1077,83,72,11,87,31,858,17,2,15,12
Among Us League,2,801236633029574657,125.5,68,815,100,27,11,71,43,951,89,27,7,79,162,679,11,0,4,0
Among Us League,2,476202063387295745,9catowesme$700 [𝙛𝙭] (lexmade),78,797,100,6,0,100,68,895,100,6,0,100,64,700,0,0,0,0
Among Us League,2,664219598383611916,Aki (BetterthanIAMDEAD),23,951,100,44,11,80,29,1003,85,42,5,89,25,898,15,2,6,25
Among Us League,2,259852422057295872,andrew_vibes,117,747,100,4,5,44,104,811,67,4,2,67,159,683,33,0,3,0
Among Us League,2,471449746746114069,Arclight Version 3.0.1,99,758,100,3,5,38,80,845,38,3,0,100,167,671,63,0,5,0
Among Us League,2,940910501645406218,a!ko [𝙛𝙭] #JuvenLoveAlways,10,1039,100,86,29,75,32,993,83,80,16,83,6,1086,17,6,13,32
Among Us League,2,607439948303564801,Baki (they/them),64,820,100,10,2,83,49,943,92,10,1,91,117,696,8,0,1,0
Among Us League,2,108165660307099648,bellaishungry,11,1035,100,36,14,72,17,1039,72,32,4,89,11,1030,28,4,10,29
Among Us League,2,108334202969161728,bern,52,843,100,6,1,86,85,839,86,5,1,83,33,847,14,1,0,100
Among Us League,2,1067313246165536828,bern,84,785,100,7,8,47,66,898,53,7,1,88,166,672,47,0,7,0
Among Us League,2,768496678272892939,Berry,172,638,100,34,13,72,172,652,79,31,6,84,171,624,21,3,7,30
Among Us League,2,449411998900420608,bluecean.,92,769,100,4,3,57,81,844,71,4,1,80,137,693,29,0,2,0
Among Us League,2,159294029224345600,boredom1,45,870,100,22,11,67,61,917,82,21,6,78,46,823,18,1,5,17
Among Us League,2,575782841166594058,Bred,85,781,100,4,0,100,78,863,100,4,0,100,64,700,0,0,0,0
Among Us League,2,660296984095359016,CaraBara’s Terrorizer,83,788,100,9,6,60,67,897,73,9,2,82,163,679,27,0,4,0
Among Us League,2,635519911984234526,chriss,74,809,100,7,1,88,60,920,88,7,0,100,112,697,13,0,1,0
Among Us League,2,251832114075402240,chritobin,87,777,100,5,3,63,76,867,75,5,1,83,152,688,25,0,2,0
Among Us League,2,921617092594241566,cln,12,1034,100,116,41,74,25,1007,83,110,21,84,7,1062,17,6,20,23
Among Us League,2,373775800568119296,Collusion,6,1051,100,199,76,72,31,995,81,187,35,84,4,1107,19,12,41,23
Among Us League,2,670437672535326720,cookie,75,808,100,7,2,78,57,926,78,7,0,100,145,691,22,0,2,0
Among Us League,2,246968613464965121,coookieninja,89,769,100,7,3,70,86,839,100,7,3,70,64,700,0,0,0,0
Among Us League,2,609935849223618562,cronus69,3,1096,100,121,42,74,10,1084,80,111,19,85,3,1108,20,10,23,30
Among Us League,2,172562633935814656,D6vman,79,795,100,7,1,88,72,891,100,7,1,88,64,700,0,0,0,0
Among Us League,2,756593242539163900,Daniel A ⥑Ðior⥏,20,969,100,85,33,72,20,1026,81,82,13,86,22,911,19,3,20,13
Among Us League,2,179321382650249216,david,124,738,100,2,2,50,121,781,75,2,1,67,127,695,25,0,1,0
Among Us League,2,569327749207031808,Day,90,769,100,3,1,75,83,843,75,3,0,100,123,695,25,0,1,0
Among Us League,2,294050178061828096,decode98,15,1005,100,47,12,80,21,1024,86,44,7,86,17,987,14,3,5,38
Among Us League,2,933040979349483611,defayant,40,877,100,10,5,67,53,932,67,9,1,90,45,823,33,1,4,20
Among Us League,2,894706798886543410,drrrrrrr,72,810,100,8,3,73,55,930,73,8,0,100,148,690,27,0,3,0
Among Us League,2,752423187043581952,earthrealmer,98,760,100,5,5,50,92,836,70,5,2,71,157,684,30,0,3,0
Among Us League,2,585538346718068906,Ekko ⥑Ðior⥏ #teammina,33,917,100,38,15,72,19,1031,79,37,5,88,50,803,21,1,10,9
Among Us League,2,633035206726778900,flame3493,16,1004,100,85,35,71,7,1108,78,82,11,88,24,899,23,3,24,11
Among Us League,2,614785076399570945,Flamesaur2,42,877,100,12,3,80,58,921,87,11,2,85,42,833,13,1,1,50
Among Us League,2,483797556682424321,flippa0,7,1051,100,139,54,72,26,1007,80,129,26,83,5,1094,20,10,28,26
Among Us League,2,615072428925779968,flora,55,840,100,5,1,83,89,837,83,4,1,80,35,844,17,1,0,100
Among Us League,2,639578389904097293,food,38,889,100,27,12,69,37,972,79,26,5,84,48,807,21,1,7,13
Among Us League,2,721932813955366994,freakrusty,53,841,100,20,6,77,30,1002,85,20,2,91,161,681,15,0,4,0
Among Us League,2,179700755261947904,fumba,76,805,100,20,11,65,52,934,84,20,6,77,164,676,16,0,5,0
Among Us League,2,297129124756062208,Grandpa,120,745,100,74,48,61,171,655,81,72,27,73,41,834,19,2,21,9
Among Us League,2,756809996188123197,hec {Girls 💕 Me} ⥑Ðior⥏,8,1051,100,135,58,70,11,1079,76,126,20,86,12,1022,24,9,38,19
Among Us League,2,974783033121054730,Heem,65,818,100,13,5,72,45,949,89,13,3,81,155,687,11,0,2,0
Among Us League,2,246709866335305738,icy [𝙛𝙭] (Crewmate),30,933,100,41,12,77,15,1056,85,40,5,89,47,810,15,1,7,13
Among Us League,2,493525800205942784,Italia[Æ],27,940,100,37,20,65,59,921,77,34,10,77,18,959,23,3,10,23
Among Us League,2,291648695349280768,Jack Goggins,44,875,100,13,2,87,65,904,93,12,2,86,34,847,7,1,0,100
Among Us League,2,633036263200653322,Jellypeanut,94,768,100,3,0,100,90,837,100,3,0,100,64,700,0,0,0,0
Among Us League,2,760253012240498718,JLA,58,833,100,31,20,61,79,863,80,30,11,73,49,803,20,1,9,10
Among Us League,2,768496678272892939,jonteau,62,824,100,14,5,74,41,963,84,14,2,88,156,686,16,0,3,0
Among Us League,2,499782325098381323,Juice WRLD,46,867,100,45,24,65,42,961,80,44,11,80,56,773,20,1,13,7
Among Us League,2,762870733915029524,Karma C8,36,902,100,38,23,62,56,927,79,36,12,75,30,878,21,2,11,15
Among Us League,2,383095629166936068,kate,2,1121,100,69,22,76,2,1190,77,64,6,91,8,1051,23,5,16,24
Among Us League,2,305177624685314050,kenny,31,931,100,47,19,71,36,975,85,45,11,80,28,887,15,2,8,20
Among Us League,2,568809298877087754,KidLight,86,777,100,4,2,67,77,867,67,4,0,100,150,688,33,0,2,0
Among Us League,2,781089067223875605,KING OF RANKED,82,789,100,5,2,71,71,891,71,5,0,100,153,687,29,0,2,0
Among Us League,2,261948313790709762,koarly,35,904,100,29,13,69,27,1006,81,28,6,82,51,801,19,1,7,13
Among Us League,2,280321842290491392,krunch,25,947,100,72,26,73,4,1143,81,71,8,90,58,751,19,1,18,5
Among Us League,2,423532413285695498,Larry,67,818,100,12,4,75,48,944,88,12,2,86,144,691,13,0,2,0
Among Us League,2,595055365209456650,laur.en.,37,893,100,11,2,85,46,948,85,10,1,91,39,838,15,1,1,50
Among Us League,2,145396797756538880,Lively ︻デ═一,50,850,100,24,9,73,18,1031,82,24,3,89,168,668,18,0,6,0
Among Us League,2,1069782907511644230,LuckyOs,149,712,100,1,4,20,139,742,40,1,1,50,160,682,60,0,3,0
Among Us League,2,619621729970421761,Maniac [𝙛𝙭],4,1090,100,177,61,74,5,1129,81,169,24,88,9,1051,19,8,37,18
Among Us League,2,909891935345463377,Matty,26,945,100,61,20,75,6,1116,81,60,6,91,54,774,19,1,14,7
Among Us League,2,418223207548452875,Mav,63,824,100,11,4,73,40,964,80,11,1,92,158,684,20,0,3,0
Among Us League,2,274714885588385792,Mendes,93,768,100,3,2,60,82,844,60,3,0,100,136,693,40,0,2,0
Among Us League,2,153532055127326720,momo ✧,17,994,100,20,3,87,13,1068,78,18,0,100,21,921,22,2,3,40
Among Us League,2,466033623682908171,Monstr,169,681,100,0,3,0,168,671,33,0,1,0,142,692,67,0,2,0
Among Us League,2,522383349017477141,Mr.guildmage [𝙛𝙭],34,913,100,68,36,65,62,915,75,65,13,83,23,910,25,3,23,12
